b'"Course number","Course title","Registration restrictions","Units","Type","Section","Session","Time","Days","Seats","Registered","Waitlist","Instructor","Room"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65140R","001","11:00-12:20pm","Tue, Thu","19","19","0","Ellen Wayland-Smith","GFS104"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65145R","001","11:00-12:20pm","Tue, Thu","19","19","0","Farida Habeeb","GFS109"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65150R","001","11:00-12:20pm","Tue, Thu","19","19","0","Rochelle Gold","GFS205"
"","Advanced Writing for Pre-Law Students","","4.0","Lecture","65155R","001","11:00-12:20pm","Tue, Thu","19","19","0","Antonio Elefano","GFS201"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65165R","001","12:00-12:50pm","MWF","19","10","0","John Murray","GFS105"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65170R","001","12:00-12:50pm","MWF","19","2","0","Stephanie Bower","VKC200"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65175R","001","12:00-12:50pm","MWF","19","19","0","Dana Milstein","GFS104"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65180R","001","12:00-12:50pm","MWF","19","11","0","Matthew Manson","GFS109"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65185R","001","12:00-12:50pm","MWF","19","19","0","Robert Waller","GFS217"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65186R","001","12:00-12:50pm","MWF","19","9","0","Stephanie Payne","GFS205"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65187R","001","12:00-12:50pm","MWF","19","6","0","Amber Foster","GFS213"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65190R","001","12:30-1:50pm","Tue, Thu","19","19","0","William Feuer","GFS221"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65195R","001","12:30-1:50pm","Tue, Thu","19","19","0","Mark Marino","WPHB30"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65200R","001","12:30-1:50pm","Tue, Thu","19","19","0","Ryan Boyd","GFS216"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65205R","001","12:30-1:50pm","Tue, Thu","19","19","0","Christopher Muniz","GFS218"
"","Advanced Writing for Pre-Law Students","","4.0","Lecture","65220R","001","12:30-1:50pm","Tue, Thu","19","19","0","Antonio Elefano","GFS104"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65225R","001","12:30-1:50pm","Tue, Thu","19","19","0","Farida Habeeb","GFS109"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65230R","001","1:00-1:50pm","MWF","19","5","0","Stephanie Payne","GFS221"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65240R","001","1:00-1:50pm","MWF","19","8","0","Daniel Dissinger","GFS201"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65245R","001","1:00-1:50pm","MWF","19","9","0","Matthew Manson","GFS109"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65250R","001","1:00-1:50pm","MWF","19","14","0","P T McNiff","GFS105"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65251R","001","1:00-1:50pm","MWF","19","2","0","Amber Foster","GFS213"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65252R","001","1:00-1:50pm","MWF","19","8","0","Jessica Cantiello","GFS104"
"","Advanced Writing: IR and Global Economics","","4.0","Lecture","65255R","001","2:00-3:20pm","Mon, Wed","19","19","0","Steve Posner","GFS105"
"","Advanced Writing for Visual and Performing Arts","","4.0","Lecture","65260D","001","2:00-3:20pm","Mon, Wed","19","11","0","Scott Smith","VKC258"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65265R","001","2:00-3:20pm","Mon, Wed","19","19","0","Daniel Pecchenino","GFS204"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65270R","001","2:00-3:20pm","Mon, Wed","19","19","0","Justin Bibler","GFS104"
"","Advanced Writing for Natural Sciences","","4.0","Lecture","65275R","001","2:00-3:20pm","Mon, Wed","19","19","0","Shefali Rajamannar","VKC154"
"","Advanced Writing for Visual and Performing Arts","","4.0","Lecture","65280D","001","2:00-3:20pm","Mon, Wed","19","13","0","Robert Waller","GFS217"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65285R","001","2:00-3:20pm","Mon, Wed","19","19","0","Stephanie Payne","GFS109"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65295R","001","2:00-3:20pm","Tue, Thu","19","19","0","Ashley Karlin","GFS217"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65300R","001","2:00-3:20pm","Tue, Thu","19","19","0","Farida Habeeb","GFS109"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65305R","001","2:00-3:20pm","Tue, Thu","19","19","0","William Wyatt","GFS216"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65310R","001","2:00-3:20pm","Tue, Thu","19","19","0","Scott Smith","GFS107"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65315R","001","2:00-3:20pm","Tue, Thu","19","19","0","Stephen MacK","GFS112"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65320R","001","2:00-3:20pm","Tue, Thu","19","19","0","Atia Sattar","GFS221"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65335R","001","3:30-4:50pm","Mon, Wed","19","19","0","Daniel Dissinger","GFS221"
"","Advanced Writing for Visual and Performing Arts","","4.0","Lecture","65340D","001","3:30-4:50pm","Mon, Wed","19","8","0","Scott Smith","VKC258"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65345R","001","3:30-4:50pm","Mon, Wed","19","19","0","Daniel Pecchenino","GFS204"
"","Advanced Writing for Arts and Humanities","","4.0","Lecture","65350R","001","3:30-4:50pm","Mon, Wed","19","20","0","Justin Bibler","GFS104"
"","Advanced Writing for Natural Sciences","","4.0","Lecture","65355R","001","3:30-4:50pm","Mon, Wed","19","19","0","Shefali Rajamannar","VKC154"
"","Advanced Writing for Visual and Performing Arts","","4.0","Lecture","65360D","001","3:30-4:50pm","Mon, Wed","19","14","0","Robert Waller","LVL3Y"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65365R","001","3:30-4:50pm","Mon, Wed","19","19","0","Stephanie Payne","GFS109"
"","Advanced Writing: IR and Global Economics","","4.0","Lecture","65370R","001","3:30-4:50pm","Mon, Wed","19","19","0","Steve Posner","GFS105"
"","Advanced Writing for Health Sciences","","4.0","Lecture","65375R","001","3:30-4:50pm","Tue, Thu","19","19","0","Ashley Karlin","GFS216"
"","Advanced Writing: Communication &amp; the Public Intellectual","","4.0","Lecture","65380D","001","3:30-4:50pm","Tue, Thu","19","3","0","Stephen MacK","GFS107"
"","Advanced Writing for Social Sciences","","4.0","Lecture","65390R","001","3:30-4:50pm","Tue, Thu","19","19","0","William Wyatt","GFS112"
